customer_id,last_transaction_date,no_of_purchases,total_spend,rscore,fscore,mscore,rfm_segment_str,rfm_score,rfm_label,target
915,2017-12-02,4,3737.5699999999997,4,2,2,422,8,,0
916,2017-11-24,5,5850.91,4,2,2,422,8,,0
917,2017-11-25,8,7452.88,4,4,4,444,12,best,1
918,2017-12-14,6,6040.75,4,3,3,433,10,high potential,1
919,2017-10-11,9,10701.04,4,4,4,444,12,best,1
920,2017-10-01,6,6259.75,4,3,3,433,10,high potential,1
921,2017-11-16,8,11852.14,4,4,4,444,12,best,1
922,2017-06-25,2,1768.82,2,1,1,211,4,,0
923,2017-11-28,7,6019.1900000000005,4,4,4,444,12,best,1
924,2017-09-12,9,8254.23,3,4,4,344,11,high potential,1
925,2017-12-18,10,10850.689999999999,4,4,4,444,12,best,1
926,2017-12-18,5,4212.57,4,2,2,422,8,,0
927,2017-03-10,3,3712.1099999999997,1,1,1,111,3,,0
928,2017-12-19,8,6370.69,4,4,4,444,12,best,1
929,2017-11-04,5,4985.79,4,2,2,422,8,,0
930,2017-08-05,2,1431.17,3,1,1,311,5,,0
931,2017-10-21,5,6046.89,4,2,2,422,8,,0
932,2017-12-27,6,4854.48,4,3,3,433,10,high potential,1
933,2017-12-30,5,7598.65,4,2,2,422,8,,0
934,2017-12-30,8,9379.6,4,4,4,444,12,best,1
935,2017-11-07,7,8652.22,4,4,4,444,12,best,1
936,2017-11-28,12,17160.24,4,4,4,444,12,best,1
937,2017-12-15,5,4550.33,4,2,2,422,8,,0
938,2017-10-30,8,7614.88,4,4,4,444,12,best,1
939,2017-11-29,4,5121.02,4,2,2,422,8,,0
940,2017-11-08,5,6172.42,4,2,2,422,8,,0
941,2017-11-27,10,17898.46,4,4,4,444,12,best,1
942,2017-08-09,4,4111.12,3,2,2,322,7,,0
943,2017-09-09,7,9442.1,3,4,4,344,11,high potential,1
944,2017-10-06,8,4915.05,4,4,4,444,12,best,1
945,2017-12-16,7,9247.25,4,4,4,444,12,best,1
946,2017-12-28,8,10866.75,4,4,4,444,12,best,1
947,2017-10-11,6,6685.68,4,3,3,433,10,high potential,1
948,2017-09-21,3,3541.6,3,1,1,311,5,,0
949,2017-10-03,6,6945.2699999999995,4,3,3,433,10,high potential,1
950,2017-11-28,7,8329.7,4,4,4,444,12,best,1
951,2017-12-24,6,4934.83,4,3,3,433,10,high potential,1
952,2017-11-14,5,6239.17,4,2,2,422,8,,0
953,2017-12-19,9,10996.0,4,4,4,444,12,best,1
954,2017-09-08,4,5686.3099999999995,3,2,2,322,7,,0
955,2017-12-17,7,3915.94,4,4,4,444,12,best,1
956,2017-07-10,3,3675.74,3,1,1,311,5,,0
957,2017-11-22,5,4868.3,4,2,2,422,8,,0
958,2017-11-26,6,5470.129999999999,4,3,3,433,10,high potential,1
959,2017-10-15,6,5701.85,4,3,3,433,10,high potential,1
960,2017-10-13,4,5971.35,4,2,2,422,8,,0
961,2017-10-27,4,4158.360000000001,4,2,2,422,8,,0
962,2017-12-28,7,5930.2699999999995,4,4,4,444,12,best,1
963,2017-10-31,12,12068.12,4,4,4,444,12,best,1
964,2017-12-29,5,4224.59,4,2,2,422,8,,0
965,2017-10-31,4,5232.65,4,2,2,422,8,,0
966,2017-12-17,4,1885.61,4,2,2,422,8,,0
967,2017-10-25,4,5974.77,4,2,2,422,8,,0
968,2017-11-25,8,10289.75,4,4,4,444,12,best,1
969,2017-12-13,5,6968.38,4,2,2,422,8,,0
970,2017-11-27,5,6237.67,4,2,2,422,8,,0
971,2017-11-12,5,5862.57,4,2,2,422,8,,0
972,2017-07-08,2,3318.8099999999995,3,1,1,311,5,,0
973,2017-12-22,8,12724.26,4,4,4,444,12,best,1
974,2017-12-24,6,6929.71,4,3,3,433,10,high potential,1
975,2017-12-20,9,9499.82,4,4,4,444,12,best,1
976,2017-07-13,6,6710.5599999999995,3,3,3,333,9,high potential,1
977,2017-11-19,5,5149.34,4,2,2,422,8,,0
978,2017-06-21,5,4373.97,2,2,2,222,6,,0
979,2017-12-25,5,7486.82,4,2,2,422,8,,0
980,2017-07-06,5,6299.04,3,2,2,322,7,,0
981,2017-12-05,7,9042.05,4,4,4,444,12,best,1
982,2017-11-05,6,2794.7500000000005,4,3,3,433,10,high potential,1
983,2017-12-29,8,9637.26,4,4,4,444,12,best,1
984,2017-11-04,8,6208.719999999999,4,4,4,444,12,best,1
985,2017-12-16,4,5554.1900000000005,4,2,2,422,8,,0
986,2017-10-16,8,8673.32,4,4,4,444,12,best,1
987,2017-12-08,8,8979.65,4,4,4,444,12,best,1
988,2017-09-09,2,769.14,3,1,1,311,5,,0
989,2017-12-05,6,6782.12,4,3,3,433,10,high potential,1
990,2017-12-19,7,8441.6,4,4,4,444,12,best,1
991,2017-08-05,6,7774.3,3,3,3,333,9,high potential,1
992,2017-09-26,2,2986.45,3,1,1,311,5,,0
993,2017-12-30,9,8086.79,4,4,4,444,12,best,1
994,2017-11-18,5,3901.01,4,2,2,422,8,,0
995,2017-12-19,7,9379.039999999999,4,4,4,444,12,best,1
996,2017-10-28,6,7713.16,4,3,3,433,10,high potential,1
997,2017-11-01,7,6397.73,4,4,4,444,12,best,1
998,2017-02-12,2,1565.5500000000002,1,1,1,111,3,,0
999,2017-11-06,10,14662.14,4,4,4,444,12,best,1
1000,2017-12-30,9,10183.7,4,4,4,444,12,best,1
1001,2017-11-18,7,6233.51,4,4,4,444,12,best,1
1002,2017-07-28,4,5038.32,3,2,2,322,7,,0
1003,2017-11-13,9,9111.19,4,4,4,444,12,best,1
1004,2017-06-10,6,8437.87,2,3,3,233,8,,0
1005,2017-07-24,5,7863.76,3,2,2,322,7,,0
1006,2017-11-23,8,9481.25,4,4,4,444,12,best,1
1007,2017-12-10,7,8532.46,4,4,4,444,12,best,1
1008,2017-12-13,4,5409.6900000000005,4,2,2,422,8,,0
1009,2017-11-06,5,5787.36,4,2,2,422,8,,0
1010,2017-08-26,4,2816.75,3,2,2,322,7,,0
1011,2017-05-02,3,3940.1800000000003,2,1,1,211,4,,0
1012,2017-12-21,4,5094.62,4,2,2,422,8,,0
1013,2017-09-26,6,7207.57,3,3,3,333,9,high potential,1
1014,2017-12-26,7,6269.75,4,4,4,444,12,best,1
1015,2017-12-04,6,7096.79,4,3,3,433,10,high potential,1
1016,2017-10-25,6,5697.8,4,3,3,433,10,high potential,1
1017,2017-05-18,3,5234.68,2,1,1,211,4,,0
1018,2017-12-04,5,6164.88,4,2,2,422,8,,0
1019,2017-11-18,4,4653.39,4,2,2,422,8,,0
1020,2017-10-02,4,4075.21,4,2,2,422,8,,0
1021,2017-12-02,8,9624.45,4,4,4,444,12,best,1
1022,2017-10-08,5,8161.4,4,2,2,422,8,,0
1023,2017-08-27,2,1579.3899999999999,3,1,1,311,5,,0
1024,2017-11-26,8,9592.029999999999,4,4,4,444,12,best,1
1025,2017-10-31,8,8141.29,4,4,4,444,12,best,1
1026,2017-12-01,7,5413.76,4,4,4,444,12,best,1
1027,2017-12-06,6,6580.15,4,3,3,433,10,high potential,1
1028,2017-12-22,7,12001.41,4,4,4,444,12,best,1
1029,2017-11-30,6,6223.08,4,3,3,433,10,high potential,1
1030,2017-11-21,8,10951.8,4,4,4,444,12,best,1
1031,2017-11-14,2,1994.54,4,1,1,411,6,,0
1032,2017-11-30,8,6902.84,4,4,4,444,12,best,1
1033,2017-12-16,9,12744.87,4,4,4,444,12,best,1
1034,2017-09-17,2,1819.46,3,1,1,311,5,,0
1035,2017-12-17,3,1327.0600000000002,4,1,1,411,6,,0
1036,2017-07-21,5,7125.26,3,2,2,322,7,,0
1037,2017-10-18,7,6689.55,4,4,4,444,12,best,1
1038,2017-12-18,4,6144.11,4,2,2,422,8,,0
1039,2017-11-08,7,9522.77,4,4,4,444,12,best,1
1040,2017-07-22,4,4072.65,3,2,2,322,7,,0
1041,2017-12-10,4,4271.03,4,2,2,422,8,,0
1042,2017-11-25,3,4585.77,4,1,1,411,6,,0
1043,2017-08-22,9,13023.58,3,4,4,344,11,high potential,1
1044,2017-09-09,5,4616.29,3,2,2,322,7,,0
1045,2017-09-08,3,4405.6,3,1,1,311,5,,0
1046,2017-11-08,5,3846.1,4,2,2,422,8,,0
1047,2017-11-03,8,6874.87,4,4,4,444,12,best,1
1048,2017-08-19,6,4864.99,3,3,3,333,9,high potential,1
1049,2017-11-28,10,11130.050000000001,4,4,4,444,12,best,1
1050,2017-12-04,6,4722.12,4,3,3,433,10,high potential,1
1051,2017-07-04,5,4878.8099999999995,3,2,2,322,7,,0
1052,2017-12-30,6,8478.41,4,3,3,433,10,high potential,1
1053,2017-08-13,3,3482.79,3,1,1,311,5,,0
1054,2017-12-25,8,8433.75,4,4,4,444,12,best,1
1055,2017-06-07,2,924.06,2,1,1,211,4,,0
1056,2017-12-06,7,7920.27,4,4,4,444,12,best,1
1057,2017-11-12,4,5663.77,4,2,2,422,8,,0
1058,2017-09-05,3,2308.7200000000003,3,1,1,311,5,,0
1059,2017-12-08,2,2449.81,4,1,1,411,6,,0
1060,2017-06-26,6,9606.77,2,3,3,233,8,,0
1061,2017-12-06,6,4056.76,4,3,3,433,10,high potential,1
1062,2017-12-28,6,7619.47,4,3,3,433,10,high potential,1
1063,2017-11-14,6,5833.22,4,3,3,433,10,high potential,1
1064,2017-08-13,3,5404.67,3,1,1,311,5,,0
1065,2017-10-12,6,4709.66,4,3,3,433,10,high potential,1
1066,2017-07-17,3,2637.5299999999997,3,1,1,311,5,,0
1067,2017-05-12,2,1854.93,2,1,1,211,4,,0
1068,2017-12-26,14,14254.55,4,4,4,444,12,best,1
1069,2017-06-09,5,6910.5,2,2,2,222,6,,0
1070,2017-12-30,4,5754.66,4,2,2,422,8,,0
1071,2017-11-21,6,7958.68,4,3,3,433,10,high potential,1
1072,2017-11-14,3,3697.58,4,1,1,411,6,,0
1073,2017-12-13,6,6454.889999999999,4,3,3,433,10,high potential,1
1074,2017-12-14,8,9370.01,4,4,4,444,12,best,1
1075,2017-10-24,7,6623.97,4,4,4,444,12,best,1
1076,2017-12-21,12,14390.1,4,4,4,444,12,best,1
1077,2017-12-25,6,6570.4400000000005,4,3,3,433,10,high potential,1
1078,2017-12-12,6,5117.1,4,3,3,433,10,high potential,1
1079,2017-12-13,4,3829.1099999999997,4,2,2,422,8,,0
1080,2017-11-13,3,3133.43,4,1,1,411,6,,0
1081,2017-12-19,5,6119.719999999999,4,2,2,422,8,,0
1082,2017-11-13,5,4492.05,4,2,2,422,8,,0
1083,2017-04-08,2,2418.19,2,1,1,211,4,,0
1084,2017-12-26,10,11206.14,4,4,4,444,12,best,1
1085,2017-10-27,4,2487.7000000000003,4,2,2,422,8,,0
1086,2017-12-17,9,8640.220000000001,4,4,4,444,12,best,1
1087,2017-12-16,3,3535.79,4,1,1,411,6,,0
1088,2017-12-17,6,6230.39,4,3,3,433,10,high potential,1
1089,2017-08-01,7,6202.85,3,4,4,344,11,high potential,1
1090,2017-10-20,7,5882.43,4,4,4,444,12,best,1
1091,2017-12-26,11,10303.810000000001,4,4,4,444,12,best,1
1092,2017-06-11,5,4893.719999999999,2,2,2,222,6,,0
1093,2017-09-22,9,12492.4,3,4,4,344,11,high potential,1
1094,2017-11-17,7,7255.12,4,4,4,444,12,best,1
1095,2017-12-16,4,6916.039999999999,4,2,2,422,8,,0
1096,2017-11-05,5,3865.37,4,2,2,422,8,,0
1097,2017-10-15,4,4367.8099999999995,4,2,2,422,8,,0
1098,2017-12-22,8,7594.29,4,4,4,444,12,best,1
1099,2017-09-11,2,1248.96,3,1,1,311,5,,0
1100,2017-11-15,3,2767.35,4,1,1,411,6,,0
1101,2017-09-08,5,6377.620000000001,3,2,2,322,7,,0
1102,2017-12-09,8,8832.98,4,4,4,444,12,best,1
1103,2017-11-28,12,15447.92,4,4,4,444,12,best,1
1104,2017-12-19,7,6458.3,4,4,4,444,12,best,1
1105,2017-12-14,2,3965.4399999999996,4,1,1,411,6,,0
1106,2017-12-06,9,11078.470000000001,4,4,4,444,12,best,1
1107,2017-11-12,6,4394.39,4,3,3,433,10,high potential,1
1108,2017-12-18,4,1790.0,4,2,2,422,8,,0
1109,2017-06-05,3,2411.02,2,1,1,211,4,,0
1110,2017-12-13,6,7310.36,4,3,3,433,10,high potential,1
1111,2017-12-10,7,6922.7,4,4,4,444,12,best,1
1112,2017-09-13,3,3589.44,3,1,1,311,5,,0
1113,2017-12-04,9,10999.37,4,4,4,444,12,best,1
1114,2017-10-27,4,4156.4,4,2,2,422,8,,0
1115,2017-12-28,9,9270.03,4,4,4,444,12,best,1
1116,2017-12-23,3,4932.34,4,1,1,411,6,,0
1117,2017-08-16,9,7547.219999999999,3,4,4,344,11,high potential,1
1118,2017-11-22,4,3365.19,4,2,2,422,8,,0
1119,2017-09-23,6,10841.93,3,3,3,333,9,high potential,1
1120,2017-12-29,6,5386.26,4,3,3,433,10,high potential,1
1121,2017-12-23,2,2973.36,4,1,1,411,6,,0
1122,2017-12-04,5,4714.81,4,2,2,422,8,,0
1123,2017-12-20,5,6742.5,4,2,2,422,8,,0
1124,2017-11-16,3,3731.08,4,1,1,411,6,,0
1125,2017-12-01,5,3793.5699999999997,4,2,2,422,8,,0
1126,2017-12-11,4,4725.4400000000005,4,2,2,422,8,,0
1127,2017-08-16,4,5261.43,3,2,2,322,7,,0
1128,2017-12-04,5,5855.4400000000005,4,2,2,422,8,,0
1129,2017-12-04,13,18349.27,4,4,4,444,12,best,1
1130,2017-09-04,5,6301.28,3,2,2,322,7,,0
1131,2017-11-07,8,10787.84,4,4,4,444,12,best,1
1132,2017-11-16,9,10548.14,4,4,4,444,12,best,1
1133,2017-12-13,7,9050.01,4,4,4,444,12,best,1
1134,2017-12-27,6,6297.860000000001,4,3,3,433,10,high potential,1
1135,2017-07-19,3,3530.65,3,1,1,311,5,,0
1136,2017-11-25,6,5600.86,4,3,3,433,10,high potential,1
1137,2017-12-25,9,8092.31,4,4,4,444,12,best,1
1138,2017-08-28,6,7506.16,3,3,3,333,9,high potential,1
1139,2017-10-22,4,3684.36,4,2,2,422,8,,0
1140,2017-12-24,13,16199.24,4,4,4,444,12,best,1
1141,2017-08-19,5,4507.79,3,2,2,322,7,,0
1142,2017-11-22,4,4828.39,4,2,2,422,8,,0
1143,2017-12-26,5,7112.88,4,2,2,422,8,,0
1144,2017-12-13,7,9425.65,4,4,4,444,12,best,1
1145,2017-12-17,2,2382.7200000000003,4,1,1,411,6,,0
1146,2017-10-18,2,2213.67,4,1,1,411,6,,0
1147,2017-07-18,6,8766.869999999999,3,3,3,333,9,high potential,1
1148,2017-12-22,3,3426.09,4,1,1,411,6,,0
1149,2017-06-25,4,5793.360000000001,2,2,2,222,6,,0
1150,2017-09-18,5,8439.82,3,2,2,322,7,,0
1151,2017-10-16,5,5819.58,4,2,2,422,8,,0
1152,2017-12-06,8,9434.77,4,4,4,444,12,best,1
1153,2017-12-13,5,3306.2400000000002,4,2,2,422,8,,0
1154,2017-08-21,6,3442.7799999999997,3,3,3,333,9,high potential,1
1155,2017-12-01,7,5342.13,4,4,4,444,12,best,1
1156,2017-11-20,4,5965.4400000000005,4,2,2,422,8,,0
1157,2017-10-06,7,7726.53,4,4,4,444,12,best,1
1158,2017-12-28,6,7962.85,4,3,3,433,10,high potential,1
1159,2017-12-24,4,5803.34,4,2,2,422,8,,0
1160,2017-07-20,3,3192.0099999999998,3,1,1,311,5,,0
1161,2017-12-18,4,4151.98,4,2,2,422,8,,0
1162,2017-08-16,4,5369.27,3,2,2,322,7,,0
1163,2017-11-12,5,2853.67,4,2,2,422,8,,0
1164,2017-07-30,3,2164.22,3,1,1,311,5,,0
1165,2017-12-20,9,6796.88,4,4,4,444,12,best,1
1166,2017-12-16,6,7638.8,4,3,3,433,10,high potential,1
1167,2017-12-20,4,4106.64,4,2,2,422,8,,0
1168,2017-11-01,7,10263.16,4,4,4,444,12,best,1
1169,2017-10-29,7,7605.57,4,4,4,444,12,best,1
1170,2017-10-05,5,6345.1,4,2,2,422,8,,0
1171,2017-11-26,9,9811.45,4,4,4,444,12,best,1
1172,2017-11-16,6,7200.46,4,3,3,433,10,high potential,1
1173,2017-09-13,3,2042.9699999999998,3,1,1,311,5,,0
1174,2017-12-22,3,3466.9300000000003,4,1,1,411,6,,0
1175,2017-05-26,2,2449.24,2,1,1,211,4,,0
1176,2017-10-14,4,3909.54,4,2,2,422,8,,0
1177,2017-10-04,8,8367.47,4,4,4,444,12,best,1
1178,2017-11-16,8,10226.15,4,4,4,444,12,best,1
1179,2017-12-23,4,6441.950000000001,4,2,2,422,8,,0
1180,2017-11-01,4,3870.83,4,2,2,422,8,,0
1181,2017-11-16,10,9928.33,4,4,4,444,12,best,1
1182,2017-12-25,8,9588.19,4,4,4,444,12,best,1
1183,2017-07-30,5,7060.07,3,2,2,322,7,,0
1184,2017-12-25,6,7155.030000000001,4,3,3,433,10,high potential,1
1185,2017-12-21,3,1957.15,4,1,1,411,6,,0
1186,2017-11-23,4,3285.92,4,2,2,422,8,,0
1187,2017-11-02,4,2382.42,4,2,2,422,8,,0
1188,2017-12-12,2,3043.9,4,1,1,411,6,,0
1189,2017-11-13,4,2894.1,4,2,2,422,8,,0
1190,2017-12-24,6,4050.13,4,3,3,433,10,high potential,1
1191,2017-11-17,8,6925.33,4,4,4,444,12,best,1
1192,2017-10-12,5,4306.09,4,2,2,422,8,,0
1193,2017-11-24,4,4694.62,4,2,2,422,8,,0
1194,2017-12-02,8,7829.33,4,4,4,444,12,best,1
1195,2017-12-11,5,5178.38,4,2,2,422,8,,0
1196,2017-12-12,6,5307.82,4,3,3,433,10,high potential,1
1197,2017-12-23,4,4455.89,4,2,2,422,8,,0
1198,2017-10-23,6,6397.58,4,3,3,433,10,high potential,1
1199,2017-11-17,8,6090.45,4,4,4,444,12,best,1
1200,2017-10-12,9,7735.860000000001,4,4,4,444,12,best,1
1201,2017-10-09,3,2329.42,4,1,1,411,6,,0
1202,2017-10-06,3,4231.33,4,1,1,411,6,,0
1203,2017-12-23,1,1036.59,4,1,1,411,6,,0
1204,2017-12-06,3,2461.46,4,1,1,411,6,,0
1205,2017-10-24,8,9243.01,4,4,4,444,12,best,1
1206,2017-10-08,2,3229.76,4,1,1,411,6,,0
1207,2017-12-17,7,4099.09,4,4,4,444,12,best,1
1208,2017-10-14,5,6789.07,4,2,2,422,8,,0
1209,2017-08-21,2,2368.55,3,1,1,311,5,,0
1210,2017-12-13,9,10302.32,4,4,4,444,12,best,1
1211,2017-05-10,4,2677.25,2,2,2,222,6,,0
1212,2017-10-20,3,3843.34,4,1,1,411,6,,0
1213,2017-10-22,7,8448.45,4,4,4,444,12,best,1
1214,2017-12-07,4,4251.7,4,2,2,422,8,,0
1215,2017-10-14,8,7611.6,4,4,4,444,12,best,1
1216,2017-12-23,3,3294.19,4,1,1,411,6,,0
1217,2017-12-20,7,8001.530000000001,4,4,4,444,12,best,1
1218,2017-11-10,6,8266.59,4,3,3,433,10,high potential,1
1219,2017-12-26,3,3070.27,4,1,1,411,6,,0
1220,2017-10-25,5,5406.34,4,2,2,422,8,,0
1221,2017-12-21,7,5309.76,4,4,4,444,12,best,1
1222,2017-11-09,3,2947.03,4,1,1,411,6,,0
1223,2017-11-26,8,4991.75,4,4,4,444,12,best,1
1224,2017-11-13,7,8166.93,4,4,4,444,12,best,1
1225,2017-11-02,4,5271.6,4,2,2,422,8,,0
1226,2017-12-06,5,5188.65,4,2,2,422,8,,0
1227,2017-10-30,12,9340.67,4,4,4,444,12,best,1
1228,2017-08-20,4,3561.17,3,2,2,322,7,,0
1229,2017-12-11,9,6854.87,4,4,4,444,12,best,1
1230,2017-10-15,2,1824.33,4,1,1,411,6,,0
1231,2017-07-08,2,2000.5500000000002,3,1,1,311,5,,0
1232,2017-12-26,9,10746.19,4,4,4,444,12,best,1
1233,2017-12-16,9,11281.31,4,4,4,444,12,best,1
1234,2017-10-06,8,8027.4800000000005,4,4,4,444,12,best,1
1235,2017-10-10,2,3981.8599999999997,4,1,1,411,6,,0
1236,2017-11-19,4,4306.97,4,2,2,422,8,,0
1237,2017-12-07,11,14112.4,4,4,4,444,12,best,1
1238,2017-09-20,6,3831.42,3,3,3,333,9,high potential,1
1239,2017-11-22,7,4496.44,4,4,4,444,12,best,1
1240,2017-12-25,4,4634.82,4,2,2,422,8,,0
1241,2017-10-16,7,7065.74,4,4,4,444,12,best,1
1242,2017-12-13,3,2670.4700000000003,4,1,1,411,6,,0
1243,2017-06-14,9,10166.91,2,4,4,244,10,high potential,1
1244,2017-12-11,5,4737.43,4,2,2,422,8,,0
1245,2017-10-20,7,5886.29,4,4,4,444,12,best,1
1246,2017-09-07,2,2963.46,3,1,1,311,5,,0
1247,2017-10-01,4,5835.85,4,2,2,422,8,,0
1248,2017-10-24,1,1661.92,4,1,1,411,6,,0
1249,2017-09-15,5,6448.09,3,2,2,322,7,,0
1250,2017-11-25,10,9534.19,4,4,4,444,12,best,1
1251,2017-10-30,4,2360.34,4,2,2,422,8,,0
1252,2017-12-21,7,9665.09,4,4,4,444,12,best,1
1253,2017-12-26,4,3836.34,4,2,2,422,8,,0
1254,2017-11-23,7,6791.62,4,4,4,444,12,best,1
1255,2017-10-13,3,1726.6999999999998,4,1,1,411,6,,0
1256,2017-10-10,6,6083.15,4,3,3,433,10,high potential,1
1257,2017-04-18,3,2708.91,2,1,1,211,4,,0
1258,2017-11-08,8,8945.56,4,4,4,444,12,best,1
1259,2017-11-19,7,8470.17,4,4,4,444,12,best,1
1260,2017-10-25,5,3845.9700000000003,4,2,2,422,8,,0
1261,2017-11-12,6,4878.62,4,3,3,433,10,high potential,1
1262,2017-11-17,3,4584.04,4,1,1,411,6,,0
1263,2017-11-18,6,5354.29,4,3,3,433,10,high potential,1
1264,2017-12-28,4,6000.92,4,2,2,422,8,,0
1265,2017-12-23,4,4449.86,4,2,2,422,8,,0
1266,2017-04-17,2,4182.94,2,1,1,211,4,,0
1267,2017-08-11,4,6352.41,3,2,2,322,7,,0
1268,2017-10-24,3,3021.9300000000003,4,1,1,411,6,,0
1269,2017-06-02,3,2962.88,2,1,1,211,4,,0
1270,2017-06-08,4,3962.16,2,2,2,222,6,,0
1271,2017-06-26,2,3387.5299999999997,2,1,1,211,4,,0
1272,2017-12-06,10,12199.83,4,4,4,444,12,best,1
1273,2017-12-07,3,3050.3100000000004,4,1,1,411,6,,0
1274,2017-12-16,10,7482.33,4,4,4,444,12,best,1
1275,2017-08-03,6,5698.139999999999,3,3,3,333,9,high potential,1
1276,2017-09-21,2,2585.3,3,1,1,311,5,,0
1277,2017-11-05,3,2701.3900000000003,4,1,1,411,6,,0
1278,2017-10-27,4,6559.17,4,2,2,422,8,,0
1279,2017-11-08,6,6106.63,4,3,3,433,10,high potential,1
1280,2017-09-15,4,4802.049999999999,3,2,2,322,7,,0
1281,2017-10-04,3,3403.18,4,1,1,411,6,,0
1282,2017-11-22,8,10069.949999999999,4,4,4,444,12,best,1
1283,2017-09-28,2,2964.4,3,1,1,311,5,,0
1284,2017-10-13,3,418.80999999999995,4,1,1,411,6,,0
1285,2017-09-04,8,11638.83,3,4,4,344,11,high potential,1
1286,2017-11-09,7,6400.92,4,4,4,444,12,best,1
1287,2017-10-24,7,9575.2,4,4,4,444,12,best,1
1288,2017-12-08,5,7824.94,4,2,2,422,8,,0
1289,2017-12-19,6,5578.72,4,3,3,433,10,high potential,1
1290,2017-11-16,9,11890.97,4,4,4,444,12,best,1
1291,2017-12-14,7,8651.92,4,4,4,444,12,best,1
1292,2017-11-29,5,6404.32,4,2,2,422,8,,0
1293,2017-05-05,5,5896.44,2,2,2,222,6,,0
1294,2017-07-07,3,1722.97,3,1,1,311,5,,0
1295,2017-12-01,7,7146.77,4,4,4,444,12,best,1
1296,2017-08-22,4,5977.84,3,2,2,322,7,,0
1297,2017-12-28,6,6037.48,4,3,3,433,10,high potential,1
1298,2017-08-11,5,7471.98,3,2,2,322,7,,0
1299,2017-12-24,7,9845.31,4,4,4,444,12,best,1
1300,2017-12-10,6,9217.35,4,3,3,433,10,high potential,1
1301,2017-12-18,8,5396.44,4,4,4,444,12,best,1
1302,2017-12-01,13,17035.83,4,4,4,444,12,best,1
1303,2017-12-20,6,7278.72,4,3,3,433,10,high potential,1
1304,2017-12-27,6,4316.4400000000005,4,3,3,433,10,high potential,1
1305,2017-08-10,5,4862.79,3,2,2,322,7,,0
1306,2017-12-18,6,7121.24,4,3,3,433,10,high potential,1
1307,2017-10-01,9,9888.54,4,4,4,444,12,best,1
1308,2017-12-15,5,7509.25,4,2,2,422,8,,0
1309,2017-10-09,4,3547.44,4,2,2,422,8,,0
1310,2017-12-10,5,4177.02,4,2,2,422,8,,0
1311,2017-11-23,4,6207.49,4,2,2,422,8,,0
1312,2017-12-04,4,3066.41,4,2,2,422,8,,0
1313,2017-12-23,8,10174.59,4,4,4,444,12,best,1
1314,2017-12-03,5,5627.01,4,2,2,422,8,,0
1315,2017-12-25,8,5675.12,4,4,4,444,12,best,1
1316,2017-11-28,5,5704.709999999999,4,2,2,422,8,,0
1317,2017-12-20,9,15370.81,4,4,4,444,12,best,1
1318,2017-12-23,7,7834.26,4,4,4,444,12,best,1
1319,2017-12-14,5,6649.37,4,2,2,422,8,,0
1320,2017-09-27,6,4696.18,3,3,3,333,9,high potential,1
1321,2017-09-18,7,5511.14,3,4,4,344,11,high potential,1
1322,2017-10-28,4,6024.35,4,2,2,422,8,,0
1323,2017-11-07,7,3352.15,4,4,4,444,12,best,1
1324,2017-10-17,6,6148.34,4,3,3,433,10,high potential,1
1325,2017-10-09,1,416.98,4,1,1,411,6,,0
1326,2017-12-20,6,6384.110000000001,4,3,3,433,10,high potential,1
1327,2017-12-24,5,5206.27,4,2,2,422,8,,0
1328,2017-12-30,7,10301.23,4,4,4,444,12,best,1
1329,2017-12-26,10,13334.92,4,4,4,444,12,best,1
1330,2017-10-16,6,8329.24,4,3,3,433,10,high potential,1
1331,2017-12-25,10,11641.26,4,4,4,444,12,best,1
1332,2017-11-29,8,9213.53,4,4,4,444,12,best,1
1333,2017-12-23,3,3501.9,4,1,1,411,6,,0
1334,2017-05-04,2,3129.3199999999997,2,1,1,211,4,,0
1335,2017-11-08,7,7295.27,4,4,4,444,12,best,1
1336,2017-10-13,6,6095.66,4,3,3,433,10,high potential,1
1337,2017-10-08,6,6160.39,4,3,3,433,10,high potential,1
1338,2017-05-13,2,1671.8400000000001,2,1,1,211,4,,0
1339,2017-09-19,5,6447.48,3,2,2,322,7,,0
1340,2017-12-02,8,7371.42,4,4,4,444,12,best,1
1341,2017-12-20,4,2841.1,4,2,2,422,8,,0
1342,2017-12-27,5,5550.01,4,2,2,422,8,,0
1343,2017-12-10,4,4627.96,4,2,2,422,8,,0
1344,2017-12-09,3,1709.46,4,1,1,411,6,,0
1345,2017-11-17,6,8121.72,4,3,3,433,10,high potential,1
1346,2017-12-15,9,10530.7,4,4,4,444,12,best,1
1347,2017-09-30,6,6106.51,3,3,3,333,9,high potential,1
1348,2017-09-07,5,7592.16,3,2,2,322,7,,0
1349,2017-11-17,6,4387.99,4,3,3,433,10,high potential,1
1350,2017-09-05,2,2243.46,3,1,1,311,5,,0
1351,2017-12-13,6,8020.08,4,3,3,433,10,high potential,1
1352,2017-10-03,3,2496.04,4,1,1,411,6,,0
1353,2017-12-16,9,7872.24,4,4,4,444,12,best,1
1354,2017-10-17,3,3170.25,4,1,1,411,6,,0
1355,2017-12-22,5,5458.110000000001,4,2,2,422,8,,0
1356,2017-12-08,6,6474.389999999999,4,3,3,433,10,high potential,1
1357,2017-12-18,10,14010.38,4,4,4,444,12,best,1
1358,2017-12-27,8,8559.16,4,4,4,444,12,best,1
1359,2017-12-18,2,2027.25,4,1,1,411,6,,0
